state,source,window_from,window_to,license,event,name,city,last_status,issued,detail,relicense_of,nonresident,chain
MA,pharm-ma,2026-08-09,2026-08-15,DS100624,appear,Walsh Pharmacy,Fall River,,2026-08-12,issued=2026-08-12,,,other
